"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DEWP","DEWP_ATTRIBUTES","FRSHTT","FRSHTT_ATTRIBUTES","GUST","GUST_ATTRIBUTES","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","MXSPD","MXSPD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","SNDP","SNDP_ATTRIBUTES","STP","STP_ATTRIBUTES","TEMP","TEMP_ATTRIBUTES"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-02-21","9999.9"," 0","000000",,"999.9",,"  81.0","*","  63.7","*","999.9",," 0.00","I","1014.2","22","999.9",,"999.9"," 0","  71.6","23"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-02-22","9999.9"," 0","000000",,"999.9",,"  77.7","*","  67.3","*","999.9",," 0.00","I","1016.9","23","999.9",,"999.9"," 0","  72.2","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-02-23","9999.9"," 0","000000",,"999.9",,"  77.5","*","  72.0","*","999.9",," 0.00","I","1018.6","17","999.9",,"999.9"," 0","  74.6","17"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-02-24","9999.9"," 0","000000",,"999.9",,"  75.6","*","  69.1","*","999.9",," 0.00","I","1020.8","24","999.9",,"999.9"," 0","  72.7","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-02-25","9999.9"," 0","000000",,"999.9",,"  79.7","*","  69.4","*","999.9",," 0.00","I","1018.6","24","999.9",,"999.9"," 0","  73.8","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-02-26","9999.9"," 0","000000",,"999.9",,"  75.4","*","  66.0","*","999.9",," 0.00","I","1014.9","24","999.9",,"999.9"," 0","  71.4","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-02-27","9999.9"," 0","000000",,"999.9",,"  81.3","*","  63.7","*","999.9",," 0.00","I","1008.9","24","999.9",,"999.9"," 0","  72.2","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-02-28","9999.9"," 0","000000",,"999.9",,"  78.6","*","  65.1","*","999.9",," 0.00","I","1000.5","18","999.9",,"999.9"," 0","  70.2","18"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-03-01","9999.9"," 0","000000",,"999.9",,"  77.4","*","  63.7","*","999.9",," 0.00","I"," 978.0","19","999.9",,"999.9"," 0","  69.7","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-03-02","9999.9"," 0","000000",,"999.9",,"  76.6","*","  65.5","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  71.1","21"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-03-03","9999.9"," 0","000000",,"999.9",,"  85.5","*","  71.6","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  82.3"," 5"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-03-04","9999.9"," 0","000000",,"999.9",,"  84.6","*","  71.4","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  77.3","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-03-05","9999.9"," 0","000000",,"999.9",,"  80.8","*","  69.3","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  73.5","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-03-06","9999.9"," 0","000000",,"999.9",,"  75.4","*","  73.2","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  74.5","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-03-07","9999.9"," 0","000000",,"999.9",,"  75.4","*","  69.8","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  73.7","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-03-08","9999.9"," 0","000000",,"999.9",,"  75.9","*","  68.4","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  72.8","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-03-09","9999.9"," 0","000000",,"999.9",,"  73.9","*","  69.4","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  70.8","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-03-10","9999.9"," 0","000000",,"999.9",,"  79.9","*","  66.2","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  72.5","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-03-11","9999.9"," 0","000000",,"999.9",,"  77.2","*","  67.6","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  70.8","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-03-12","9999.9"," 0","000000",,"999.9",,"  82.2","*","  65.1","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  71.7","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-03-13","9999.9"," 0","000000",,"999.9",,"  80.8","*","  69.1","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  73.5","23"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-03-14","9999.9"," 0","000000",,"999.9",,"  72.1","*","  63.7","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  67.4","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-03-15","9999.9"," 0","000000",,"999.9",,"  65.3","*","  60.4","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  64.1","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-03-16","9999.9"," 0","000000",,"999.9",,"  68.0","*","  64.8","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  66.4","17"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-03-17","9999.9"," 0","000000",,"999.9",,"  73.9","*","  63.7","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  68.4","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-03-18","9999.9"," 0","000000",,"999.9",,"  82.9","*","  66.2","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  73.5","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-03-19","9999.9"," 0","000000",,"999.9",,"  75.0","*","  56.8","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  63.2","23"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-03-20","9999.9"," 0","000000",,"999.9",,"  63.1","*","  55.8","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  60.4","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-03-21","9999.9"," 0","000000",,"999.9",,"  69.6","*","  53.4","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  60.9","22"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-03-22","9999.9"," 0","000000",,"999.9",,"  72.5","*","  69.4","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  71.4","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-03-23","9999.9"," 0","000000",,"999.9",,"  72.5","*","  71.1","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  71.9","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-03-24","9999.9"," 0","000000",,"999.9",,"  77.9","*","  68.2","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  72.3","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-03-25","9999.9"," 0","000000",,"999.9",,"  82.0","*","  69.6","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  74.1","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-03-26","9999.9"," 0","000000",,"999.9",,"  76.3","*","  72.3","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  74.9","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-03-27","9999.9"," 0","000000",,"999.9",,"  81.1","*","  72.1","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  75.7","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-03-28","9999.9"," 0","000000",,"999.9",,"  76.6","*","  70.2","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  74.9","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-03-29","9999.9"," 0","000000",,"999.9",,"  77.0","*","  71.1","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  72.3"," 9"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-03-30","9999.9"," 0","000000",,"999.9",,"  73.2","*","  70.3","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  71.9","23"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-03-31","9999.9"," 0","000000",,"999.9",,"  75.0","*","  73.0","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  74.0","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-04-01","9999.9"," 0","000000",,"999.9",,"  83.1","*","  70.9","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  75.9","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-04-02","9999.9"," 0","000000",,"999.9",,"  81.0","*","  70.0","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  74.5","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-04-03","9999.9"," 0","000000",,"999.9",,"  77.4","*","  75.6","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  76.3","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-04-04","9999.9"," 0","000000",,"999.9",,"  77.7","*","  71.8","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  75.7","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-04-05","9999.9"," 0","000000",,"999.9",,"  77.2","*","  76.1","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  76.8","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-04-06","9999.9"," 0","000000",,"999.9",,"  77.2","*","  76.1","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  76.6","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-04-07","9999.9"," 0","000000",,"999.9",,"  76.8","*","  75.9","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  76.2","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-04-08","9999.9"," 0","000000",,"999.9",,"  77.2","*","  74.7","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  76.0","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-04-09","9999.9"," 0","000000",,"999.9",,"  77.0","*","  70.2","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  72.8","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-04-10","9999.9"," 0","000000",,"999.9",,"  73.6","*","  69.4","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  71.7","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-04-11","9999.9"," 0","000000",,"999.9",,"  73.4","*","  71.4","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  72.1","23"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-04-12","9999.9"," 0","000000",,"999.9",,"  73.0","*","  71.4","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  72.3","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-04-13","9999.9"," 0","000000",,"999.9",,"  80.2","*","  72.7","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  74.9","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-04-14","9999.9"," 0","000000",,"999.9",,"  77.0","*","  70.5","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  73.9","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-04-15","9999.9"," 0","000000",,"999.9",,"  78.4","*","  71.4","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  75.3","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-04-16","9999.9"," 0","000000",,"999.9",,"  78.1","*","  69.4","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  74.5","23"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-04-17","9999.9"," 0","000000",,"999.9",,"  73.0","*","  68.9","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  70.6","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-04-18","9999.9"," 0","000000",,"999.9",,"  72.9","*","  63.5","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  69.8","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-04-19","9999.9"," 0","000000",,"999.9",,"  74.3","*","  70.9","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  73.2","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-04-20","9999.9"," 0","000000",,"999.9",,"  75.0","*","  73.0","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  74.0","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-04-21","9999.9"," 0","000000",,"999.9",,"  76.3","*","  74.5","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  75.3","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-04-22","9999.9"," 0","000000",,"999.9",,"  76.8","*","  70.5","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  75.0","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-04-23","9999.9"," 0","000000",,"999.9",,"  77.5","*","  70.7","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  74.6","23"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-04-24","9999.9"," 0","000000",,"999.9",,"  76.3","*","  72.7","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  74.8","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-04-25","9999.9"," 0","000000",,"999.9",,"  76.3","*","  72.5","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  74.6","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-04-26","9999.9"," 0","000000",,"999.9",,"  76.8","*","  72.3","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  75.3","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-04-27","9999.9"," 0","000000",,"999.9",,"  77.9","*","  72.3","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  76.0","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-04-28","9999.9"," 0","000000",,"999.9",,"  84.2","*","  67.6","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  74.9","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-04-29","9999.9"," 0","000000",,"999.9",,"  82.0","*","  73.8","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  76.9","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-04-30","9999.9"," 0","000000",,"999.9",,"  79.9","*","  74.1","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  77.2","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-05-01","9999.9"," 0","000000",,"999.9",,"  83.7","*","  64.4","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  71.6","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-05-02","9999.9"," 0","000000",,"999.9",,"  84.9","*","  66.4","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  75.4","21"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-05-03","9999.9"," 0","000000",,"999.9",,"  81.5","*","  67.3","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  74.4","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-05-04","9999.9"," 0","000000",,"999.9",,"  80.2","*","  65.5","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  71.8","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-05-05","9999.9"," 0","000000",,"999.9",,"  76.5","*","  72.7","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  75.7","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-05-06","9999.9"," 0","000000",,"999.9",,"  76.1","*","  75.0","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  75.6","15"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-05-18","9999.9"," 0","000000",,"999.9",,"  79.3","*","  77.9","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  78.6"," 6"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-05-19","9999.9"," 0","000000",,"999.9",,"  80.2","*","  73.0","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  76.8","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-05-20","9999.9"," 0","000000",,"999.9",,"  80.4","*","  75.9","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  78.9","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-05-21","9999.9"," 0","000000",,"999.9",,"  79.7","*","  76.3","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  79.0","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-05-22","9999.9"," 0","000000",,"999.9",,"  80.1","*","  76.3","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  78.9","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-05-23","9999.9"," 0","000000",,"999.9",,"  79.9","*","  72.5","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  76.9","22"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-05-24","9999.9"," 0","000000",,"999.9",,"  80.1","*","  74.7","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  76.6","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-05-25","9999.9"," 0","000000",,"999.9",,"  77.4","*","  74.3","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  76.3","23"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-05-26","9999.9"," 0","000000",,"999.9",,"  77.2","*","  72.1","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  75.8","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-05-27","9999.9"," 0","000000",,"999.9",,"  76.5","*","  66.9","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  71.8","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-05-28","9999.9"," 0","000000",,"999.9",,"  76.6","*","  73.0","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  74.3","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-05-29","9999.9"," 0","000000",,"999.9",,"  78.6","*","  75.0","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  77.1","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-05-30","9999.9"," 0","000000",,"999.9",,"  79.5","*","  72.1","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  77.8","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-05-31","9999.9"," 0","000000",,"999.9",,"  79.2","*","  75.7","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  78.1","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-06-01","9999.9"," 0","000000",,"999.9",,"  78.3","*","  75.6","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  77.2","23"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-06-02","9999.9"," 0","000000",,"999.9",,"  79.2","*","  73.6","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  76.9","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-06-03","9999.9"," 0","000000",,"999.9",,"  79.2","*","  72.3","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  76.6","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-06-04","9999.9"," 0","000000",,"999.9",,"  78.4","*","  76.1","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  77.5","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-06-05","9999.9"," 0","000000",,"999.9",,"  78.6","*","  74.7","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  77.4","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-06-06","9999.9"," 0","000000",,"999.9",,"  78.1","*","  76.3","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  77.4","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-06-07","9999.9"," 0","000000",,"999.9",,"  81.9","*","  76.8","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  78.8","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-06-08","9999.9"," 0","000000",,"999.9",,"  82.2","*","  74.1","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  77.1","23"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-06-09","9999.9"," 0","000000",,"999.9",,"  83.1","*","  74.3","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  78.1","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-06-10","9999.9"," 0","000000",,"999.9",,"  81.0","*","  72.7","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  76.8","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-06-11","9999.9"," 0","000000",,"999.9",,"  82.2","*","  75.0","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  79.4","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-06-12","9999.9"," 0","000000",,"999.9",,"  87.8","*","  76.1","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  80.2","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-06-13","9999.9"," 0","000000",,"999.9",,"  87.6","*","  75.7","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  81.1","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-06-14","9999.9"," 0","000000",,"999.9",,"  80.8","*","  75.4","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  77.0","13"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-06-15","9999.9"," 0","000000",,"999.9",,"  90.7","*","  85.5","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  89.2"," 8"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-06-16","9999.9"," 0","000000",,"999.9",,"  89.2","*","  75.7","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  81.5","22"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-06-17","9999.9"," 0","000000",,"999.9",,"  84.0","*","  72.7","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  78.2","23"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-06-18","9999.9"," 0","000000",,"999.9",,"  82.6","*","  72.1","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  76.1","13"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-06-20","9999.9"," 0","000000",,"999.9",,"  86.2","*","  72.3","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  77.7","13"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-06-21","9999.9"," 0","000000",,"999.9",,"  83.1","*","  71.8","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  75.9","24"
"99495199999","SEBASTIAN INLET STATE PARK, FL US","27.862","-80.445","10.0","2023-06-22","9999.9"," 0","000000",,"999.9",,"  82.0","*","  71.6","*","999.9",," 0.00","I","9999.9"," 0","999.9",,"999.9"," 0","  77.8","22"
